Index,Orbital Period,Transition Duration,Transition Depth,Planet Rad,Planet Eqbm Temp,Stellar Effective Temp,Stellar log g,Stellar Rad,ra,dec,Output,Unnamed: 12,Unnamed: 13
7668,0.761119678,1.43,1110.0,27.81,2977.0,6911.0,4.038,1.501,289.74249,39.267059,0,,
7669,94.212787,14.48,55700.0,35.89,597.0,6911.0,4.038,1.501,289.74249,39.267059,0,,
7670,8.6040858,3.01,87.6,0.94,947.0,6250.0,4.472,0.986,292.17029,40.907162,1,,
7671,1.330333096,5.045,61900.0,24.3,1634.0,5984.0,4.521,0.906,294.96027,40.98698,0,,
7672,1.140133012,9.251,223.0,126.77,4370.0,6715.0,3.211,5.97,297.13116,40.921341,0,,
7673,7.946367138,2.58667,278000.0,36.01,629.0,4789.0,4.678,0.573,298.25183,40.90353,0,,
7674,16.8320798,7.79748,48400.0,61.35,1243.0,6300.0,3.646,2.755,299.16174,40.92701,0,,
7675,7.346159047,6.5974,122000.0,44.48,835.0,5616.0,4.574,0.81,299.2717,40.972389,0,,
7676,26.2402438,3.024,174.0,1.16,583.0,5649.0,4.45,0.875,299.55539,40.996132,0,,
7677,10.73842724,2.3544,1680.0,6.96,1137.0,6180.0,4.007,1.686,284.58551,41.009579,0,,
7678,65.415183,4.224,417.0,1.31,295.0,4348.0,4.62,0.646,291.31281,44.38192,1,,
7679,72.28198,2.478,1270.0,13.11,984.0,7694.0,3.631,3.627,284.33261,42.12709,1,,
7680,23.83238251,7.06068,279000.0,63.78,623.0,5722.0,4.454,1.0,284.94107,42.113159,0,,
7681,1.428766771,3.9753,92.2,1.01,1737.0,6197.0,4.449,1.035,286.92691,42.108849,0,,
7682,14.5567427,1.421,185.0,1.38,783.0,6153.0,4.471,0.993,293.04248,42.11232,0,,
7683,1.106560721,2.64151,254000.0,47.63,1782.0,6205.0,4.534,0.873,293.10742,42.122589,0,,
7684,0.721624431,2.54242,158000.0,40.61,1604.0,5067.0,4.565,0.715,293.59467,42.143082,0,,
7685,371.7096571,4.65,421.0,2.39,878.0,5767.0,4.438,1.0,293.6633,42.113079,1,,
7686,10.81589054,4.73495,45400.0,32.48,1086.0,6269.0,4.109,1.508,293.83826,42.122211,0,,
7687,4.1747072,11.13,421.0,2.39,878.0,5767.0,4.438,1.0,295.63531,43.115688,0,,
7688,0.622303871,1.84,80.9,0.77,2032.0,5672.0,4.447,0.853,282.31512,43.266312,0,,
7689,23.3924063,3.416,62.3,0.84,701.0,6221.0,4.4,1.05,284.17172,43.200809,0,,
7690,75.906736,11.64,26.9,0.63,507.0,6140.0,4.248,1.206,286.14291,43.236351,1,,
7691,2.15888911,1.791,102.0,0.72,1130.0,5269.0,4.627,0.713,286.33069,43.267929,1,,
7692,4.608901433,8.73393,379000.0,48.72,1007.0,5938.0,4.605,0.755,288.37411,43.294319,0,,
7693,17.5806026,4.17,139.0,1.87,816.0,5839.0,4.199,1.358,290.12088,43.24361,1,,
7694,3.326193904,2.08375,178000.0,14.72,521.0,3520.0,4.906,0.349,291.15067,43.285301,0,,
7695,12.82327546,5.32062,122000.0,44.29,743.0,5973.0,4.562,0.826,296.1174,44.232841,0,,
7696,37.18327633,14.0996,221000.0,55.0,594.0,5657.0,4.23,1.168,296.8732,44.241341,0,,
7697,5.065329723,4.90392,156000.0,60.35,1315.0,6350.0,4.233,1.286,297.29782,44.281658,0,,
7698,0.957079167,3.85011,48700.0,72.76,2441.0,6367.0,4.133,1.468,301.0209,44.232239,0,,
7699,9.380632783,4.295,65800.0,46.72,846.0,5926.0,4.519,0.913,282.11639,44.373489,0,,
7700,10.06468789,3.59854,10100.0,30.11,679.0,5185.0,4.571,0.705,288.9664,44.35693,0,,
7701,2.71772323,3.22,70.3,0.72,1123.0,5135.0,4.464,0.874,290.85971,44.350922,1,,
7702,7.73591011,5.01919,315000.0,50.46,806.0,5623.0,4.596,0.763,291.27377,44.371239,0,,
7703,3.359470825,2.14715,2710.0,129.93,2421.0,6587.0,3.531,3.514,290.65009,45.782429,0,,
7704,20.72925511,7.53677,342000.0,53.87,567.0,5256.0,4.502,0.802,293.42542,45.760849,0,,
7705,3.04459739,7.638,66.1,0.62,1076.0,5525.0,4.603,0.753,294.15503,45.70723,0,,
7706,3.796448299,11.5917,523000.0,232.39,2577.0,8117.0,3.748,3.07,295.82617,45.78764,0,,
7707,3.79654367,11.4071,70800.0,159.34,2577.0,8117.0,3.748,3.07,295.82617,45.78764,0,,
7708,15.92699063,11.5142,394000.0,93.94,566.0,5191.0,4.615,0.65,295.94705,45.741562,0,,
7709,23.9830523,8.77,83.2,1.17,718.0,5696.0,4.178,1.292,298.80557,45.759998,1,,
7710,1.219049953,1.477,53.5,2.48,2948.0,5742.0,3.521,3.374,299.68271,45.71133,0,,
7711,0.64585177,1.97644,309000.0,51.1,1234.0,4399.0,4.788,0.463,284.99713,45.886688,0,,
7712,134.413808,13.907,206.0,1.69,391.0,6013.0,4.37,1.187,296.89828,47.081059,1,,
7713,1.70192371,3.0271,49800.0,40.15,1704.0,5826.0,4.273,1.262,297.50986,47.054489,0,,
7714,1.20693963,6.881,20.0,0.97,2847.0,7331.0,4.041,2.041,298.20029,47.06292,0,,
7715,3.008602107,4.34296,120000.0,56.15,1343.0,6033.0,4.398,1.026,298.71655,47.014519,0,,
7716,41.81145,2.208,302.0,1.4,483.0,5593.0,4.478,0.812,299.58353,47.022888,0,,
7717,0.846291334,1.79962,190000.0,30.8,1243.0,4627.0,4.721,0.526,286.84036,47.173309,0,,
7718,1.930451347,3.87956,53100.0,58.77,1623.0,6154.0,4.399,1.168,296.69858,47.137741,0,,
7719,2.427967843,4.7847,127000.0,108.33,2275.0,7652.0,4.104,1.921,296.99341,47.146648,0,,
7720,347.97611,16.77,341.0,1.62,253.0,5995.0,4.536,0.878,290.3031,44.678089,1,,
7721,6.840305932,4.32742,125000.0,62.08,945.0,5970.0,4.521,0.908,295.70044,48.834229,0,,
7722,1.032967155,1.17,127.0,21.22,5990.0,5283.0,2.352,18.959,296.07492,48.8591,0,,
7723,2.489550708,2.84685,29800.0,36.91,1281.0,6018.0,4.569,0.794,296.47736,48.85371,0,,
7724,2.980479588,3.72527,375000.0,70.52,1370.0,6065.0,4.377,1.047,282.60721,48.96825,0,,
7725,4.81712182,2.45699,35800.0,43.45,922.0,5419.0,4.581,0.795,285.47064,48.927292,0,,
7726,2.479948394,5.7219,151000.0,35.62,1169.0,5391.0,4.539,0.822,286.12268,48.923439,0,,
7727,1.58742695,2.66475,76200.0,37.64,1893.0,6440.0,4.313,1.241,286.61768,48.996811,0,,
7728,19.66840482,21.1764,353000.0,42.91,555.0,5260.0,4.56,0.717,287.04657,48.993229,0,,
7729,11.8187288,4.017,249.0,2.09,919.0,5803.0,4.211,1.328,295.96893,38.867168,1,,
7730,5.78901936,3.102,110.0,0.78,849.0,5289.0,4.546,0.748,292.25284,38.60899,1,,
7731,0.968065631,1.772,92.5,0.68,1487.0,5367.0,4.639,0.687,300.23587,44.76952,0,,
7732,0.824181335,2.4864,225.0,18.2,1912.0,5977.0,4.514,0.883,298.75528,40.665218,0,,
7733,12.26708306,2.7,421.0,2.39,878.0,5767.0,4.438,1.0,288.34488,49.021938,1,,
7734,2.45261841,1.9,85.5,0.69,1108.0,5216.0,4.564,0.751,290.46756,40.056438,0,,
7735,6.33342309,3.46,123.0,7.62,625.0,4352.0,4.671,0.613,284.26859,44.19754,1,,
7736,5.522479,2.666,33.1,0.76,1288.0,6532.0,4.271,1.247,288.52902,42.27626,1,,
7737,0.706423768,1.0597,46.1,1.16,2845.0,6514.0,4.09,1.585,290.55087,43.994362,0,,
7738,9.4588054,3.66,270.0,1.78,943.0,6247.0,4.433,1.066,292.56421,38.931129,1,,
7739,25.9534494,6.001,529.0,2.06,554.0,5591.0,4.559,0.86,293.66006,38.964008,0,,
7740,3.49550335,3.799,60.9,0.66,1081.0,5582.0,4.551,0.85,293.66177,38.964748,0,,
7741,25.95193721,15.9897,399000.0,123.34,904.0,6569.0,4.008,1.729,293.69543,38.982792,0,,
7742,71.008017,5.395,170.0,1.11,419.0,5847.0,4.526,0.849,285.27823,39.088428,1,,
7743,31.02431043,7.63621,96500.0,93.29,783.0,6011.0,3.998,1.741,286.15421,39.065708,0,,
7744,0.634131057,2.851,27.1,0.58,2488.0,6428.0,4.345,1.109,295.88843,39.027901,0,,
7745,2.90805147,2.812,103.0,0.97,1220.0,5889.0,4.543,0.869,295.89651,39.076359,1,,
7746,1.992098705,4.03833,69400.0,45.85,1435.0,6024.0,4.523,0.9,296.00211,39.000511,0,,
7747,1.78752921,5.315,62.9,5.86,3868.0,6286.0,3.056,7.342,295.43771,40.120998,0,,
7748,1.77555333,14.41,83.5,1.26,1786.0,6594.0,4.39,1.138,295.43936,40.147449,0,,
7749,5.462689263,3.2605,4180.0,36.25,1024.0,5929.0,4.479,0.888,295.45105,40.175652,0,,
7750,3.58966681,18.534,421.0,95.86,2410.0,6564.0,3.515,3.837,295.63986,40.19825,0,,
7751,1.37347867,12.62,290.0,4.25,2505.0,6877.0,4.028,1.753,296.83371,40.16124,0,,
7752,1.00960235,7.847,31.9,1.94,2885.0,6028.0,3.724,2.412,296.8522,40.166519,0,,
7753,1.060996585,2.6494,41100.0,64.99,1968.0,5433.0,4.154,1.348,297.87564,40.10746,0,,
7754,2.735152701,0.1046,283.0,3.27,1679.0,6333.0,4.198,1.523,297.87741,40.120781,0,,
7755,9.459993213,5.3012,238000.0,51.89,766.0,5569.0,4.566,0.829,288.69742,41.059231,0,,
7756,1.208524388,1.8478,4760.0,26.71,1286.0,4963.0,4.63,0.701,295.10843,41.074059,0,,
7757,3.79187443,3.5521,231000.0,47.49,1004.0,5622.0,4.619,0.723,295.15628,41.052559,0,,
7758,17.84432316,5.07999,222000.0,90.67,874.0,5993.0,4.114,1.485,296.3493,41.072968,0,,
7759,34.6506368,10.287,503.0,12.35,1191.0,6681.0,3.465,4.185,296.73676,41.00066,0,,
7760,2.56271232,2.163,29.4,0.48,1171.0,5190.0,4.446,0.899,285.95218,41.14439,1,,
7761,12.64330354,5.48853,237000.0,34.94,443.0,3977.0,4.697,0.562,290.34891,41.137829,0,,
7762,1.36293943,10.32,54.4,31.28,2630.0,6831.0,3.971,2.106,296.82806,41.192028,0,,
7763,185.103836,4.19,581.0,14.63,670.0,4992.0,2.921,6.226,294.96524,44.360481,0,,
7764,1.267693801,3.57993,334000.0,64.84,1606.0,5446.0,4.388,0.961,295.67706,42.111355,0,,
7765,15.08186,4.004,81.6,0.98,758.0,5794.0,4.377,1.012,297.83545,42.11039,1,,
7766,2.44693823,0.954,26.4,0.56,1379.0,5821.0,4.419,1.033,287.23486,42.263309,1,,
7767,7.002865192,5.90232,350000.0,75.09,1197.0,6818.0,4.357,1.216,288.36362,42.24807,0,,
7768,13.05609,3.498,171.0,1.3,814.0,6078.0,4.434,0.994,289.04434,42.280022,1,,
7769,0.85450941,3.723,13.7,0.35,1928.0,5922.0,4.454,0.921,290.87341,42.277828,0,,
7770,30.13013,13.4919,281000.0,83.75,753.0,6674.0,4.286,1.347,292.10236,42.252239,0,,
7771,7.0435762,15.76,421.0,2.39,878.0,5767.0,4.438,1.0,292.93964,42.244156,0,,
7772,9.12208711,4.62417,58800.0,52.66,904.0,5857.0,4.396,1.039,293.07452,42.280258,0,,
7773,366.71923,9.8,246.0,3.35,383.0,6295.0,3.907,2.049,295.19839,44.419601,0,,
7774,6.373454978,3.9377,6080.0,51.6,1169.0,5953.0,4.161,1.254,295.9227,43.285881,0,,
7775,1.075577069,4.11779,141000.0,69.11,2094.0,6011.0,4.217,1.267,297.91519,43.256203,0,,
7776,0.811390968,1.0114,140.0,14.74,5043.0,4994.0,2.682,12.487,298.05032,43.23317,0,,
7777,14.6494599,2.883,221.0,1.0,574.0,5017.0,4.585,0.688,282.79242,43.374859,0,,
7778,321.00742,13.01,307.0,3.7,351.0,5258.0,3.771,2.004,283.69098,43.367691,0,,
7779,27.81892382,8.3777,238000.0,50.0,610.0,6126.0,4.513,0.915,286.27698,43.339142,0,,
7780,8.467706136,4.05376,77300.0,43.98,844.0,5873.0,4.554,0.843,287.12943,43.344131,0,,
7781,24.70361995,6.9719,218000.0,30.13,464.0,5030.0,4.665,0.65,287.18448,43.367088,0,,
7782,5.1348689,48.69,116.0,16.17,1040.0,5515.0,4.357,1.001,292.4931,44.333439,0,,
7783,5.251918489,5.59653,296000.0,51.51,1060.0,6099.0,4.511,0.919,295.00055,44.321018,0,,
7784,3.62944008,5.94104,130000.0,40.08,1351.0,6284.0,4.355,1.093,296.29739,44.333,0,,
7785,43.26330502,10.0915,359000.0,62.75,505.0,5623.0,4.4,0.917,296.3717,44.383541,0,,
7786,6.042029838,8.0666,133000.0,23.94,729.0,5030.0,4.67,0.587,296.55756,44.31023,0,,
7787,2.892087553,3.16757,71600.0,47.55,1225.0,5622.0,4.443,0.924,297.1105,44.399872,0,,
7788,5.40597608,2.79,461.0,31.78,2818.0,4840.0,2.56,15.355,297.29306,44.355251,0,,
7789,3.64049242,1.194,42.1,0.61,1136.0,5745.0,4.503,0.936,300.42432,44.343601,1,,
7790,0.510804497,2.539,42.7,1.58,3622.0,6596.0,3.913,2.176,301.70032,44.380005,0,,
7791,0.645850521,1.2082,54.9,0.69,1941.0,5381.0,4.426,0.911,285.00354,45.887951,0,,
7792,18.84497113,4.9442,4140.0,5.35,552.0,5220.0,4.578,0.695,288.27121,45.87661,0,,
7793,5.1581317,7.773,37.9,2.02,1642.0,5155.0,3.511,3.355,291.0527,45.835129,1,,
7794,14.75947767,9.7746,357000.0,76.06,862.0,6522.0,4.407,1.105,292.7402,45.80151,0,,
7795,10.47625827,7.77203,120000.0,54.13,1077.0,6109.0,4.097,1.536,295.85443,45.892208,0,,
7796,1.588298157,4.37027,165000.0,120.0,2773.0,7742.0,4.024,2.094,297.20245,45.849861,0,,
7797,1.58826263,2.655,78.9,0.47,862.0,3931.0,4.717,0.544,297.23355,45.843262,0,,
7798,3.909314318,5.36124,97100.0,42.54,1364.0,6425.0,4.341,1.143,286.06958,45.900581,0,,
7799,1.38385822,1.0,421.0,2.39,878.0,5767.0,4.438,1.0,287.33417,45.924709,0,,
7800,0.79708975,3.301,19.3,0.54,2262.0,6056.0,4.271,1.196,300.55823,44.570061,0,,
7801,25.9136674,10.498,110.0,3.37,966.0,6167.0,3.804,2.346,298.9006,47.107769,1,,
7802,8.5412411,3.654,299.0,1.4,767.0,5602.0,4.614,0.732,299.16739,47.185692,0,,
7803,1.013922622,1.6393,35000.0,31.98,1392.0,5110.0,4.618,0.647,283.01196,47.238602,0,,
7804,17.91874306,4.36387,118000.0,56.94,942.0,5870.0,3.903,1.63,287.49353,47.224659,0,,
7805,2.287515702,10.0879,359000.0,86.76,1801.0,6773.0,4.306,1.391,292.25565,47.286301,0,,
7806,659.2907,22.106,338.0,4.66,322.0,6917.0,4.05,1.837,294.37708,47.289928,0,,
7807,24.84708721,7.28274,318000.0,52.38,569.0,5644.0,4.55,0.854,294.75986,47.201931,0,,
7808,0.85574731,2.01,421.0,2.39,878.0,5767.0,4.438,1.0,284.0842,47.373589,0,,
7809,20.86785566,5.73122,82600.0,53.53,716.0,6095.0,4.378,1.016,284.45453,47.311951,0,,
7810,3.401949837,16.5797,2480.0,14.32,2076.0,7094.0,3.905,2.17,290.10678,48.903389,0,,
7811,6.96197304,2.806,151.0,0.97,778.0,5008.0,4.506,0.814,290.43677,48.983452,1,,
7812,7.8935324,3.444,47.6,0.78,1052.0,6306.0,4.346,1.109,292.08185,48.96711,1,,
7813,2.252822538,3.41062,270000.0,57.6,1462.0,6116.0,4.431,0.951,294.97415,48.94458,0,,
7814,2.25284817,3.069,60.0,8.61,1940.0,6850.0,4.196,1.53,295.05701,48.976349,0,,
7815,1.320499473,1.184,204.0,18.94,4477.0,5172.0,2.693,13.454,282.93994,49.050289,1,,
7816,5.39525573,7.8377,104000.0,152.74,1992.0,7216.0,3.768,2.804,285.21619,49.08947,0,,
7817,13.1538409,11.56,105.0,1.03,750.0,5443.0,4.36,1.008,285.63681,49.009109,1,,
7818,0.939740093,3.682,107.0,34.87,7200.0,4297.0,1.663,33.474,286.8252,39.802509,0,,
7819,36.0484798,5.763,128.0,1.24,566.0,5602.0,4.33,1.1,296.63684,43.802792,1,,
7820,4.2742605,2.687,264.0,1.88,1326.0,6477.0,4.361,1.148,283.06863,48.802078,1,,
7821,265.299451,4.563,4950.0,7.1,270.0,5873.0,4.547,0.863,290.38962,45.681438,0,,
7822,265.310499,4.013,1530.0,4.69,296.0,6108.0,4.471,0.997,290.39124,45.68161,0,,
7823,35.4261827,4.393,318.0,153.72,2217.0,4289.0,1.603,35.695,296.98563,43.581352,0,,
7824,8.460438928,4.73492,76400.0,36.62,804.0,5951.0,4.638,0.702,291.04407,36.729271,0,,
7825,27.556452,8.23,289.0,1.4,531.0,5509.0,4.565,0.836,291.11398,36.994061,1,,
7826,4.318726936,2.67349,59400.0,29.74,1091.0,5896.0,4.518,0.916,296.09506,39.055439,0,,
7827,3.22598684,1.67,421.0,2.39,878.0,5767.0,4.438,1.0,286.8895,39.107368,0,,
7828,76.45315813,5.1822,9660.0,22.89,291.0,4831.0,4.713,0.54,290.98013,39.186489,0,,
7829,7.698431197,5.43677,42500.0,42.72,878.0,5774.0,4.508,0.876,294.19971,39.172379,0,,
7830,0.504296702,1.4145,6000.0,50.41,2694.0,6140.0,4.243,1.187,294.55844,39.13765,0,,
7831,5.194256813,7.25775,38900.0,41.77,1546.0,6100.0,3.895,2.086,294.5957,39.193748,0,,
7832,61.42252657,3.76585,338000.0,41.01,326.0,4867.0,4.687,0.613,295.86926,39.148201,0,,
7833,566.28176,20.39,1200.0,2.79,203.0,5829.0,4.575,0.802,296.07407,39.158192,1,,
7834,9.761172507,11.4007,206000.0,95.58,1325.0,6468.0,3.893,2.048,296.24484,39.185139,0,,
7835,1.36513839,1.86,421.0,2.39,878.0,5767.0,4.438,1.0,297.87741,40.120781,0,,
7836,1.061008464,2.8029,409000.0,32.58,1002.0,4239.0,4.793,0.454,297.87799,40.10796,0,,
7837,1.36840167,4.58,421.0,2.39,878.0,5767.0,4.438,1.0,298.22311,40.172298,0,,
7838,5.8957069,56.84,130.0,32.41,1002.0,5956.0,4.504,0.934,298.4595,40.16156,0,,
7839,1.67473779,5.67,421.0,2.39,878.0,5767.0,4.438,1.0,299.09546,40.19817,0,,
7840,1.039370613,1.0713,744.0,12.6,3320.0,6429.0,3.615,3.137,284.11514,40.243561,0,,
7841,2.31169425,8.689,38.4,1.76,3178.0,9451.0,3.97,2.679,284.85397,40.208569,0,,
7842,2.072177815,4.54864,294000.0,46.55,1204.0,5519.0,4.621,0.718,285.02042,40.2985,0,,
7843,3.34328534,27.29,167.0,64.0,2094.0,6541.0,3.773,2.652,296.86258,41.147419,0,,
7844,0.52740121,4.807,1320.0,1.49,1027.0,3582.0,4.847,0.41,288.88849,41.246738,1,,
7845,0.905678252,1.249,70.4,0.78,1901.0,6075.0,4.501,0.909,289.263,41.26638,0,,
7846,0.905672916,1.0,110.0,0.76,1468.0,4949.0,4.552,0.741,289.29977,41.278751,0,,
7847,0.790046373,4.9939,149000.0,56.93,2541.0,6785.0,4.321,1.342,292.53986,41.21159,0,,
7848,1.804591904,3.85009,137000.0,80.87,1923.0,6271.0,4.178,1.515,292.60831,41.225201,0,,
7849,1.400903699,0.883,137.0,1.16,1764.0,6375.0,4.474,0.975,293.7937,41.204491,1,,
7850,1.14073528,2.394,13.5,0.68,3190.0,8847.0,4.2,1.685,296.47546,41.241116,0,,
7851,3.31976683,4.523,48.0,0.7,1276.0,6100.0,4.438,0.94,296.53571,41.23901,0,,
7852,0.52880817,2.2865,57.7,1.84,3558.0,6224.0,3.815,2.368,295.78482,42.285679,0,,
7853,0.700606479,0.993,23.5,1.22,3312.0,6280.0,3.795,2.449,298.48257,42.240379,0,,
7854,9.469191607,9.55999,63500.0,49.17,1679.0,9454.0,4.244,1.832,298.89075,42.209862,0,,
7855,15.53753378,5.8262,209000.0,40.9,694.0,5704.0,4.476,0.868,283.77585,42.359322,0,,
7856,17.3816224,2.73456,59100.0,26.55,756.0,6116.0,4.407,1.02,284.13208,42.350441,1,,
7857,2.172042913,8.0331,154000.0,100.79,2169.0,7128.0,4.105,1.775,288.47314,42.38007,0,,
7858,28.655498,8.58,174.0,1.45,658.0,6268.0,4.429,1.1,288.73029,42.334011,1,,
7859,13.4450174,2.118,196.0,1.08,606.0,5003.0,4.553,0.759,290.72195,42.391571,1,,
7860,6.35216475,3.251,186.0,18.1,2698.0,4820.0,2.471,13.654,300.78308,44.489269,0,,
7861,0.705174384,1.11196,375000.0,366.76,751.0,3354.0,5.031,0.25,287.63586,43.37077,0,,
7862,38.05814006,8.82403,309000.0,94.1,736.0,6894.0,4.25,1.419,289.91574,43.390789,0,,
7863,26.1556767,1.542,295.0,1.28,501.0,5204.0,4.573,0.76,293.41785,43.34285,1,,
7864,4.800232532,3.57105,277000.0,48.67,941.0,5591.0,4.59,0.756,294.7326,43.349522,0,,
7865,1.74336627,10.405,451.0,140.49,2029.0,6640.0,4.208,1.478,295.90744,43.385979,0,,
7866,4.60687717,2.295,259.0,1.14,865.0,5110.0,4.582,0.711,297.24039,43.397678,1,,
7867,1.507100589,5.8097,498000.0,131.16,2378.0,6919.0,4.099,1.748,297.26019,43.306358,0,,
7868,0.758355704,4.4135,9570.0,8.78,1765.0,5629.0,4.586,0.783,298.89764,43.394459,0,,
7869,0.77258608,2.7,421.0,2.39,878.0,5767.0,4.438,1.0,283.01382,43.483109,0,,
7870,0.898837525,3.5342,400000.0,57.14,1615.0,5284.0,4.518,0.807,282.88736,44.43911,0,,
7871,11.9311316,5.56983,301000.0,93.46,831.0,6089.0,4.449,0.959,284.12369,44.44035,0,,
7872,11.93137992,3.639,122.0,0.56,415.0,3787.0,4.742,0.505,284.15799,44.45911,0,,
7873,27.5338034,3.96227,48200.0,50.02,777.0,5925.0,4.052,1.611,285.05148,44.485138,0,,
7874,12.4964346,84.32,272.0,55.34,1397.0,6821.0,3.805,2.73,289.2308,44.412483,0,,
7875,1.352576807,5.49531,317000.0,161.02,2866.0,6881.0,3.831,2.406,291.31595,44.462849,0,,
7876,502.20642,9.39,448.0,2.18,212.0,6018.0,4.615,0.733,296.05728,44.461079,1,,
7877,8.3613732,3.649,105.0,0.79,793.0,5470.0,4.509,0.777,296.38422,44.433418,1,,
7878,13.25413407,4.34991,45000.0,58.51,990.0,6175.0,4.111,1.436,296.95325,44.46423,0,,
7879,10.5113779,4.74,29.9,0.72,1052.0,6575.0,4.278,1.305,289.04196,45.977081,1,,
7880,1.922009494,3.101,6550.0,48.61,1596.0,5880.0,4.296,1.087,294.94177,45.929562,0,,
7881,10.18657875,10.6304,341000.0,67.45,793.0,5557.0,4.448,0.916,295.12039,45.968552,0,,
7882,32.00381564,4.31197,17100.0,180.25,960.0,5260.0,3.459,4.062,297.28387,45.95311,0,,
7883,1.250390814,3.7184,231000.0,101.37,2367.0,6297.0,4.006,1.663,284.8071,46.098003,0,,
7884,1.58487898,1.791,42.9,0.37,943.0,4201.0,4.675,0.566,288.87769,46.059139,1,,
7885,9.2742685,13.39,421.0,2.39,878.0,5767.0,4.438,1.0,292.3114,46.073318,0,,
7886,5.748815953,1.9216,11700.0,26.94,799.0,4961.0,4.545,0.753,293.21976,46.05373,0,,
7887,0.517573708,2.23102,87200.0,37.02,1863.0,5427.0,4.633,0.7,287.42365,47.373341,0,,
7888,20.9525604,3.986,233.0,1.19,495.0,4885.0,4.61,0.72,287.47986,47.360161,1,,
7889,24.70932686,5.0698,29300.0,25.1,662.0,6065.0,4.427,1.023,289.68057,47.31781,0,,
7890,13.68369259,4.22504,186000.0,30.6,635.0,5359.0,4.566,0.708,291.9364,47.309689,0,,
7891,9.726748645,19.4093,393000.0,277.38,997.0,5618.0,4.107,1.406,292.59222,47.392277,0,,
7892,3.72920972,5.012,14.4,0.8,1713.0,6215.0,3.955,2.05,297.47162,47.39994,1,,
7893,0.691561191,5.23,1900.0,5.91,1460.0,4892.0,4.669,0.586,297.59232,47.34536,0,,
7894,1.35337091,2.2396,105000.0,26.69,1444.0,5426.0,4.511,0.784,298.13632,47.384529,0,,
7895,1.854491777,5.14771,383000.0,63.08,1511.0,5843.0,4.413,0.99,298.73633,47.37743,0,,
7896,4.737713268,6.384,105000.0,29.25,882.0,5335.0,4.624,0.719,286.52194,49.069149,0,,
7897,5.704593,1.149,130.0,0.95,900.0,5523.0,4.566,0.832,287.04843,49.02861,1,,
7898,1.36752316,1.208,61.0,0.82,1684.0,5836.0,4.417,1.048,287.22009,49.053501,1,,
7899,2.49777454,5.241,78.7,2.14,2264.0,7117.0,3.964,2.211,290.85852,49.052189,0,,
7900,1.9997244,1.976,85.1,0.84,1385.0,5838.0,4.529,0.897,291.72018,49.084541,1,,
7901,1.51264208,1.871,23800.0,36.72,1357.0,5258.0,4.508,0.811,291.8429,49.119099,0,,
7902,323.2575,17.26,287.0,2.01,293.0,5866.0,4.301,1.198,294.82391,49.158642,0,,
7903,0.984971822,1.64247,6680.0,56.1,2321.0,6437.0,4.237,1.369,295.62772,49.178242,0,,
7904,567.71329,12.85,259.0,3.28,325.0,6248.0,3.924,1.996,291.66547,37.076118,0,,
7905,9.31392071,0.971,164.0,1.25,884.0,6032.0,4.485,0.973,290.57657,37.290539,0,,
7906,14.137062,2.264,393.0,1.37,568.0,4861.0,4.574,0.709,292.13239,37.388481,1,,
7907,2.32539968,16.791,288.0,9.76,2501.0,7046.0,3.831,2.724,291.01147,37.43364,0,,
7908,0.764597756,1.119,16.6,0.72,2708.0,6218.0,4.066,1.726,291.2832,37.419601,0,,
7909,4.78113942,2.733,106.0,1.14,1130.0,5683.0,4.326,1.115,291.8129,37.55587,1,,
7910,7.18864064,2.364,134.0,1.3,987.0,5683.0,4.326,1.115,291.8129,37.55587,1,,
7911,4.101595158,6.10362,367000.0,51.08,1028.0,5610.0,4.533,0.808,292.05801,37.592049,0,,
7912,2.43574046,22.25,6220.0,24.62,2102.0,7239.0,4.129,1.781,292.99991,37.580139,0,,
7913,2.756536015,1.5908,3590.0,57.46,1580.0,5496.0,4.02,1.669,296.57791,39.111519,0,,
7914,13.99585365,5.0308,19700.0,368.42,1202.0,5638.0,3.597,2.703,287.26285,39.260021,0,,
7915,4.320850062,4.26661,75900.0,59.16,1221.0,6098.0,4.384,1.083,289.50229,39.211605,0,,
7916,8.6532378,2.974,126.0,0.96,793.0,5561.0,4.561,0.854,289.76437,39.246231,0,,
7917,5.197420145,6.78534,91300.0,81.49,1416.0,6248.0,4.05,1.528,291.60318,39.228329,0,,
7918,2.183517999,4.2703,1320.0,4633.66,9791.0,3198.0,0.047,162.725,292.32391,39.299351,0,,
7919,383.61248,12.263,619.0,2.3,248.0,6011.0,4.522,0.902,294.92883,39.201401,0,,
7920,1.945914237,2.8712,9880.0,35.94,1417.0,5967.0,4.516,0.83,295.47385,39.213829,0,,
7921,27.122801,5.255,235.0,1.46,594.0,5878.0,4.512,0.945,286.21539,40.203411,1,,
7922,2.500560859,7.5902,20.4,0.48,1486.0,6305.0,4.422,1.052,286.27789,40.273029,0,,
7923,5.62241111,1.185,464.0,1.17,561.0,3894.0,4.71,0.541,287.97455,40.25523,1,,
7924,1.25625738,9.726,15.2,1.32,3507.0,7450.0,3.68,3.063,289.31235,40.288189,0,,
7925,21.14245855,5.17846,74000.0,41.68,672.0,6079.0,4.495,0.945,289.48297,40.292751,0,,
7926,11.2901559,10.475,164.0,0.88,617.0,5025.0,4.609,0.657,289.84402,40.262741,1,,
7927,28.24753303,13.2,421.0,2.39,878.0,5767.0,4.438,1.0,289.84402,40.262741,1,,
